hhid,HV002,HV005,HV009,HV014,HV021,HV022,HV023,HV206,HV237,HV237B,HML1,SH125A,HH_edu,HH_res,SES
      224 22,22,1106393,8,1,224,12,6,0,0,0,0,0,Primary,Rural,Lowest
      224 32,32,1106393,4,2,224,12,6,0,0,0,0,1,Secondary,Rural,Lowest
      224 41,41,1106393,4,0,224,12,6,0,1,0,1,0,Primary,Rural,Lowest
      224 46,46,1106393,7,3,224,12,6,0,0,0,1,0,No_education,Rural,Lowest
      224 49,49,1106393,7,1,224,12,6,0,0,0,2,0,Higher_than,Rural,Middle
      224 62,62,1106393,4,2,224,12,6,0,0,0,2,0,Secondary,Rural,Middle
      224 65,65,1106393,3,0,224,12,6,0,0,0,1,1,Secondary,Rural,Middle
      224 72,72,1106393,4,2,224,12,6,0,0,0,0,1,No_education,Rural,Lowest
      224 73,73,1106393,8,1,224,12,6,0,0,0,0,0,Primary,Rural,Second
      224 78,78,1106393,5,1,224,12,6,0,0,0,0,0,No_education,Rural,Lowest
      224 90,90,1106393,8,1,224,12,6,0,0,0,0,0,Secondary,Rural,Second
      224137,137,1106393,7,3,224,12,6,0,0,0,0,0,Primary,Rural,Lowest
      224140,140,1106393,8,2,224,12,6,0,0,0,1,0,Secondary,Rural,Middle
      224143,143,1106393,5,0,224,12,6,0,0,0,2,1,Secondary,Rural,Lowest
      224144,144,1106393,6,0,224,12,6,0,1,0,2,1,Primary,Rural,Middle
      224165,165,1106393,8,2,224,12,6,0,0,0,1,0,Primary,Rural,Lowest
      224171,171,1106393,5,2,224,12,6,0,0,0,0,0,Secondary,Rural,Lowest
      224174,174,1106393,1,0,224,12,6,0,1,0,1,1,Primary,Rural,Lowest
      224178,178,1106393,3,1,224,12,6,0,1,0,0,0,Primary,Rural,Lowest
      224179,179,1106393,2,0,224,12,6,0,0,0,0,0,Primary,Rural,Middle
      225  4,4,1131383,5,3,225,12,6,1,0,0,3,0,Higher_than,Rural,Highes
      225 25,25,1131383,1,0,225,12,6,1,1,1,0,0,Primary,Rural,Highes
      225 27,27,1131383,2,0,225,12,6,0,0,0,0,0,Higher_than,Rural,Highes
      225 39,39,1131383,3,1,225,12,6,0,1,0,3,0,No_education,Rural,Highes
      225 52,52,1131383,5,2,225,12,6,1,0,0,2,0,Secondary,Rural,Highes
      225 53,53,1131383,1,0,225,12,6,0,0,0,0,0,Secondary,Rural,Highes
      225 58,58,1131383,5,2,225,12,6,0,1,1,3,0,Primary,Rural,Highes
      225 91,91,1131383,1,0,225,12,6,0,0,0,0,0,Higher_than,Rural,Highes
      225103,103,1131383,3,0,225,12,6,0,0,0,0,0,Higher_than,Rural,Highes
      225104,104,1131383,1,0,225,12,6,1,1,0,0,0,Higher_than,Rural,Highes
      225114,114,1131383,5,1,225,12,6,1,1,1,3,0,Higher_than,Rural,Highes
      225129,129,1131383,1,0,225,12,6,0,0,0,1,0,Secondary,Rural,Highes
      225140,140,1131383,3,0,225,12,6,0,0,0,2,0,Secondary,Rural,Fourth
      225146,146,1131383,4,1,225,12,6,1,0,0,3,0,Higher_than,Rural,Highes
      225152,152,1131383,5,0,225,12,6,0,1,0,2,0,Primary,Rural,Highes
      225160,160,1131383,1,0,225,12,6,0,0,0,1,0,Secondary,Rural,Highes
      225169,169,1131383,6,4,225,12,6,1,0,0,3,0,Higher_than,Rural,Highes
      225185,185,1131383,2,0,225,12,6,1,0,0,2,0,Secondary,Rural,Highes
      225188,188,1131383,1,0,225,12,6,0,0,0,0,0,Secondary,Rural,Highes
      225193,193,1131383,5,1,225,12,6,0,1,0,2,0,Primary,Rural,Highes
      225194,194,1131383,1,0,225,12,6,0,1,1,0,0,Higher_than,Rural,Highes
      225201,201,1131383,3,0,225,12,6,0,0,0,0,0,Primary,Rural,Fourth
      226  1,1,2955649,7,3,226,12,6,0,0,0,3,1,Primary,Rural,Lowest
      226  4,4,2955649,5,0,226,12,6,0,0,0,0,1,No_education,Rural,Lowest
      226 15,15,2955649,3,0,226,12,6,0,0,0,0,1,No_education,Rural,Lowest
      226 16,16,2955649,2,0,226,12,6,0,0,0,1,1,Primary,Rural,Lowest
      226 29,29,2955649,6,0,226,12,6,0,1,0,3,1,Primary,Rural,Second
      226 37,37,2955649,2,0,226,12,6,0,1,1,1,0,Primary,Rural,Lowest
      226 47,47,2955649,5,0,226,12,6,0,0,0,2,1,No_education,Rural,Second
      226 55,55,2955649,5,2,226,12,6,0,1,0,1,1,Secondary,Rural,Middle
      226 72,72,2955649,12,2,226,12,6,0,0,0,2,1,Higher_than,Rural,Fourth
      226 77,77,2955649,6,2,226,12,6,0,1,0,2,1,Primary,Rural,Lowest
      226 89,89,2955649,6,0,226,12,6,0,1,0,3,1,Higher_than,Rural,Fourth
      226 90,90,2955649,5,1,226,12,6,0,1,0,3,1,Secondary,Rural,Fourth
      226108,108,2955649,11,1,226,12,6,0,1,0,2,1,Primary,Rural,Middle
      226111,111,2955649,11,1,226,12,6,0,0,0,3,1,Primary,Rural,Lowest
      226120,120,2955649,4,0,226,12,6,0,1,1,3,1,Primary,Rural,Middle
      226126,126,2955649,8,2,226,12,6,0,1,1,2,1,Secondary,Rural,Lowest
      226149,149,2955649,9,2,226,12,6,0,0,0,2,1,Primary,Rural,Lowest
      226160,160,2955649,11,2,226,12,6,0,1,0,4,1,Primary,Rural,Middle
      226163,163,2955649,5,1,226,12,6,0,1,0,4,1,No_education,Rural,Second
      226175,175,2955649,9,0,226,12,6,0,0,0,5,1,Primary,Rural,Second
      226181,181,2955649,6,1,226,12,6,0,1,0,4,1,Primary,Rural,Second
      226182,182,2955649,6,2,226,12,6,0,1,1,1,0,Secondary,Rural,Second
      226191,191,2955649,5,2,226,12,6,0,1,0,2,0,Primary,Rural,Lowest
      227  1,1,1274714,2,0,227,10,5,0,0,0,1,0,Primary,Rural,Lowest
      227  9,9,1274714,2,0,227,10,5,0,1,0,2,0,No_education,Rural,Middle
      227 13,13,1274714,6,2,227,10,5,0,1,1,1,0,Primary,Rural,Middle
      227 21,21,1274714,4,0,227,10,5,0,1,1,2,0,Primary,Rural,Middle
      227 22,22,1274714,1,0,227,10,5,1,1,0,1,0,Higher_than,Rural,Highes
      227 27,27,1274714,7,1,227,10,5,0,1,1,1,0,Secondary,Rural,Second
      227 41,41,1274714,3,0,227,10,5,1,1,1,3,0,Secondary,Rural,Fourth
      227 45,45,1274714,2,0,227,10,5,1,0,0,1,0,Primary,Rural,Fourth
      227 52,52,1274714,1,0,227,10,5,0,0,0,0,0,No_education,Rural,Second
      227 54,54,1274714,4,1,227,10,5,0,1,1,2,0,Primary,Rural,Middle
      227 73,73,1274714,6,3,227,10,5,0,1,1,3,0,Primary,Rural,Middle
      227 86,86,1274714,3,0,227,10,5,0,1,1,1,0,No_education,Rural,Middle
      227 94,94,1274714,2,0,227,10,5,0,1,0,2,0,Primary,Rural,Middle
      227103,103,1274714,7,2,227,10,5,0,1,1,4,0,Primary,Rural,Middle
      227104,104,1274714,2,0,227,10,5,0,1,0,0,0,Primary,Rural,Second
      227112,112,1274714,5,2,227,10,5,0,1,1,1,1,Primary,Rural,Second
      227113,113,1274714,6,1,227,10,5,1,1,1,4,0,Higher_than,Rural,Highes
      227126,126,1274714,3,1,227,10,5,0,1,1,1,0,Primary,Rural,Middle
      227135,135,1274714,5,2,227,10,5,0,1,1,3,0,Primary,Rural,Second
      227137,137,1274714,1,0,227,10,5,0,1,0,2,0,Primary,Rural,Second
      227180,180,1274714,3,1,227,10,5,0,1,0,1,0,Primary,Rural,Lowest
      227183,183,1274714,3,0,227,10,5,0,1,1,2,0,Primary,Rural,Middle
      227184,184,1274714,1,0,227,10,5,1,0,0,2,0,Higher_than,Rural,Highes
      227185,185,1274714,4,0,227,10,5,1,1,0,6,0,Higher_than,Rural,Fourth
      228  1,1,529451,8,1,228,6,4,0,0,0,3,0,No_education,Rural,Second
      228  4,4,529451,2,0,228,6,4,0,0,0,1,0,No_education,Rural,Lowest
      228 11,11,529451,3,1,228,6,4,0,0,0,1,0,No_education,Rural,Lowest
      228 12,12,529451,7,0,228,6,4,0,0,0,0,0,Primary,Rural,Lowest
      228 13,13,529451,4,1,228,6,4,0,0,0,2,0,No_education,Rural,Lowest
      228 18,18,529451,7,1,228,6,4,0,0,0,0,0,No_education,Rural,Second
      228 23,23,529451,2,1,228,6,4,0,0,0,1,0,No_education,Rural,Second
      228 28,28,529451,6,0,228,6,4,0,0,0,2,0,No_education,Rural,Lowest
      228 35,35,529451,2,0,228,6,4,0,0,0,1,0,No_education,Rural,Lowest
      228 60,60,529451,10,2,228,6,4,0,0,0,3,0,Primary,Rural,Lowest
      228 98,98,529451,10,2,228,6,4,0,0,0,3,0,No_education,Rural,Second
      228123,123,529451,6,1,228,6,4,0,0,0,1,0,Primary,Rural,Lowest
      228124,124,529451,5,3,228,6,4,0,0,0,1,0,No_education,Rural,Middle
      228136,136,529451,2,0,228,6,4,0,0,0,2,0,No_education,Rural,Lowest
      228151,151,529451,8,2,228,6,4,0,0,0,2,0,No_education,Rural,Lowest
      228161,161,529451,7,2,228,6,4,0,0,0,3,0,No_education,Rural,Second
      228175,175,529451,6,1,228,6,4,0,0,0,0,0,No_education,Rural,Middle
      228190,190,529451,4,2,228,6,4,0,0,0,2,0,Primary,Rural,Middle
      228191,191,529451,6,0,228,6,4,0,0,0,2,0,No_education,Rural,Lowest
      228198,198,529451,6,0,228,6,4,0,0,0,1,0,No_education,Rural,Second
      229 41,41,1646849,5,0,229,15,1,1,0,0,1,0,No_education,Urban,Highes
      229 52,52,1646849,1,0,229,15,1,1,0,0,0,0,Primary,Urban,Highes
      229 53,53,1646849,4,2,229,15,1,1,1,1,2,0,Primary,Urban,Highes
      229 56,56,1646849,2,0,229,15,1,1,1,0,1,0,Secondary,Urban,Highes
      229 58,58,1646849,3,0,229,15,1,1,0,0,2,0,Secondary,Urban,Highes
      229 61,61,1646849,10,1,229,15,1,0,0,0,0,0,Primary,Urban,Highes
      229 67,67,1646849,3,0,229,15,1,1,1,0,0,0,Primary,Urban,Highes
      229 70,70,1646849,6,2,229,15,1,1,1,1,1,0,Secondary,Urban,Highes
      229 71,71,1646849,7,2,229,15,1,1,1,0,0,0,Primary,Urban,Highes
      229 88,88,1646849,1,0,229,15,1,1,0,0,0,0,Secondary,Urban,Highes
      229 93,93,1646849,1,0,229,15,1,1,0,0,1,0,Primary,Urban,Highes
      229 96,96,1646849,4,2,229,15,1,1,0,0,1,0,No_education,Urban,Highes
      229 99,99,1646849,3,0,229,15,1,0,0,0,0,0,Secondary,Urban,Highes
      229104,104,1646849,1,0,229,15,1,1,1,0,0,0,Primary,Urban,Highes
      229126,126,1646849,1,0,229,15,1,1,1,0,1,0,Primary,Urban,Highes
      229136,136,1646849,2,0,229,15,1,1,1,1,0,0,Secondary,Urban,Highes
      229146,146,1646849,3,1,229,15,1,1,1,1,1,0,Secondary,Urban,Highes
      229148,148,1646849,1,0,229,15,1,1,0,0,0,0,Primary,Urban,Highes
      229160,160,1646849,3,0,229,15,1,1,0,0,1,0,No_education,Urban,Highes
      229163,163,1646849,3,1,229,15,1,1,1,1,1,0,Primary,Urban,Highes
      229187,187,1646849,3,1,229,15,1,1,1,0,1,0,Secondary,Urban,Highes
      229193,193,1646849,1,0,229,15,1,1,0,0,0,0,Primary,Urban,Highes
      229202,202,1646849,4,2,229,15,1,1,0,0,0,0,No_education,Urban,Highes
      230  2,2,184299,3,0,230,8,8,0,0,0,1,0,No_education,Rural,Lowest
      230  4,4,184299,7,1,230,8,8,0,1,1,2,0,No_education,Rural,Lowest
      230  5,5,184299,4,2,230,8,8,0,0,0,2,0,No_education,Rural,Lowest
      230 10,10,184299,9,3,230,8,8,0,1,0,3,0,Secondary,Rural,Second
      230 15,15,184299,10,4,230,8,8,0,1,1,3,0,Higher_than,Rural,Lowest
      230 34,34,184299,6,1,230,8,8,0,0,0,3,0,No_education,Rural,Lowest
      230 40,40,184299,3,1,230,8,8,0,0,0,2,0,No_education,Rural,Lowest
      230 53,53,184299,9,0,230,8,8,0,0,0,1,0,No_education,Rural,Lowest
      230 76,76,184299,3,1,230,8,8,0,1,1,2,0,No_education,Rural,Second
      230 87,87,184299,3,0,230,8,8,0,0,0,3,0,No_education,Rural,Second
      230 88,88,184299,6,3,230,8,8,0,0,0,2,0,No_education,Rural,Lowest
      230100,100,184299,5,3,230,8,8,0,0,0,2,0,Secondary,Rural,Middle
      230105,105,184299,6,1,230,8,8,0,0,0,2,0,No_education,Rural,Lowest
      230116,116,184299,4,2,230,8,8,0,0,0,2,0,No_education,Rural,Lowest
      230120,120,184299,4,0,230,8,8,0,0,0,1,0,No_education,Rural,Lowest
      230122,122,184299,4,0,230,8,8,0,0,0,2,0,No_education,Rural,Lowest
      230145,145,184299,7,2,230,8,8,0,0,0,2,0,No_education,Rural,Lowest
      230150,150,184299,4,0,230,8,8,0,0,0,2,0,No_education,Rural,Lowest
      230160,160,184299,9,2,230,8,8,0,0,0,4,0,No_education,Rural,Lowest
      230168,168,184299,6,1,230,8,8,0,0,0,3,0,No_education,Rural,Lowest
      230171,171,184299,7,3,230,8,8,0,0,0,2,0,No_education,Rural,Lowest
      230182,182,184299,8,2,230,8,8,0,1,1,3,0,No_education,Rural,Lowest
      230198,198,184299,6,2,230,8,8,0,0,0,3,0,Primary,Rural,Fourth
      230201,201,184299,8,2,230,8,8,0,0,0,3,0,No_education,Rural,Lowest
      231  4,4,561788,8,3,231,4,3,0,0,0,2,0,Primary,Rural,Lowest
      231  9,9,561788,4,3,231,4,3,0,0,0,2,0,No_education,Rural,Lowest
      231 16,16,561788,3,0,231,4,3,0,0,0,1,0,Primary,Rural,Lowest
      231 37,37,561788,2,0,231,4,3,0,0,0,0,0,No_education,Rural,Lowest
      231 41,41,561788,4,0,231,4,3,0,0,0,2,0,No_education,Rural,Lowest
      231 44,44,561788,2,0,231,4,3,0,0,0,1,0,No_education,Rural,Lowest
      231 52,52,561788,3,1,231,4,3,0,0,0,1,0,No_education,Rural,Lowest
      231 54,54,561788,4,2,231,4,3,0,1,0,1,0,Primary,Rural,Lowest
      231 56,56,561788,6,3,231,4,3,0,0,0,1,0,Primary,Rural,Lowest
      231 57,57,561788,3,2,231,4,3,0,0,0,1,0,No_education,Rural,Lowest
      231 59,59,561788,5,3,231,4,3,0,0,0,2,0,No_education,Rural,Lowest
      231 67,67,561788,2,0,231,4,3,0,1,0,1,0,Primary,Rural,Lowest
      231 80,80,561788,1,0,231,4,3,0,1,1,2,1,Primary,Rural,Lowest
      231 89,89,561788,7,2,231,4,3,0,0,0,4,0,Primary,Rural,Lowest
      231 94,94,561788,4,0,231,4,3,0,0,0,2,1,No_education,Rural,Lowest
      231110,110,561788,7,3,231,4,3,0,0,0,2,0,Primary,Rural,Lowest
      231127,127,561788,7,3,231,4,3,0,0,0,2,0,No_education,Rural,Lowest
      231134,134,561788,6,2,231,4,3,0,0,0,0,0,No_education,Rural,Lowest
      231141,141,561788,4,2,231,4,3,0,0,0,2,0,Primary,Rural,Lowest
      231147,147,561788,5,2,231,4,3,0,0,0,0,0,No_education,Rural,Lowest
      231169,169,561788,1,0,231,4,3,0,1,0,0,0,No_education,Rural,Lowest
      231179,179,561788,3,2,231,4,3,0,0,0,1,0,No_education,Rural,Lowest
      231193,193,561788,2,0,231,4,3,0,0,0,1,0,No_education,Rural,Lowest
      231200,200,561788,2,0,231,4,3,0,0,0,1,0,No_education,Rural,Lowest
      231202,202,561788,1,0,231,4,3,0,0,0,1,0,Primary,Rural,Lowest
      232  8,8,1032890,4,1,232,12,6,0,1,0,2,0,Secondary,Rural,Middle
      232  9,9,1032890,1,0,232,12,6,1,1,0,1,0,Secondary,Rural,Fourth
      232 20,20,1032890,2,0,232,12,6,1,1,0,1,0,Primary,Rural,Highes
      232 27,27,1032890,6,1,232,12,6,1,0,0,0,0,Secondary,Rural,Highes
      232 34,34,1032890,7,1,232,12,6,0,0,0,2,0,Primary,Rural,Middle
      232 54,54,1032890,3,0,232,12,6,1,1,1,0,0,Primary,Rural,Fourth
      232 56,56,1032890,5,1,232,12,6,1,1,0,2,0,Secondary,Rural,Highes
      232 64,64,1032890,4,2,232,12,6,0,1,0,3,0,Higher_than,Rural,Fourth
      232 70,70,1032890,5,0,232,12,6,1,1,0,3,0,Secondary,Rural,Fourth
      232 77,77,1032890,3,0,232,12,6,0,1,0,0,0,No_education,Rural,Lowest
      232 86,86,1032890,10,1,232,12,6,1,1,0,6,0,Primary,Rural,Fourth
      232 89,89,1032890,5,0,232,12,6,1,1,0,3,0,Secondary,Rural,Fourth
      232110,110,1032890,1,0,232,12,6,1,1,0,0,0,Primary,Rural,Highes
      232122,122,1032890,4,2,232,12,6,1,1,0,1,0,Secondary,Rural,Highes
      232131,131,1032890,4,1,232,12,6,0,0,0,0,0,Secondary,Rural,Fourth
      232136,136,1032890,4,0,232,12,6,1,0,0,1,0,Primary,Rural,Highes
      232137,137,1032890,6,0,232,12,6,0,0,0,0,1,Primary,Rural,Fourth
      232142,142,1032890,5,1,232,12,6,0,1,0,0,0,Primary,Rural,Fourth
      232149,149,1032890,1,0,232,12,6,1,0,0,0,0,Primary,Rural,Highes
      232164,164,1032890,1,0,232,12,6,0,1,0,0,0,Primary,Rural,Highes
      232170,170,1032890,7,4,232,12,6,1,0,0,0,0,Secondary,Rural,Highes
      232189,189,1032890,3,1,232,12,6,0,1,0,1,0,Secondary,Rural,Highes
      232197,197,1032890,1,0,232,12,6,0,0,0,0,0,Primary,Rural,Middle
      233  1,1,1096247,9,0,233,2,2,0,1,0,0,0,Primary,Rural,Fourth
      233 20,20,1096247,10,1,233,2,2,0,1,0,0,0,Primary,Rural,Middle
      233 28,28,1096247,4,1,233,2,2,0,1,0,0,0,Primary,Rural,Middle
      233 38,38,1096247,7,0,233,2,2,0,0,0,0,0,Primary,Rural,Fourth
      233 59,59,1096247,4,0,233,2,2,0,0,0,0,0,Primary,Rural,Fourth
      233 60,60,1096247,6,0,233,2,2,0,0,0,0,0,Primary,Rural,Middle
      233 62,62,1096247,2,0,233,2,2,0,0,0,0,0,Primary,Rural,Middle
      233 71,71,1096247,6,1,233,2,2,0,1,0,0,0,Primary,Rural,Fourth
      233 73,73,1096247,10,2,233,2,2,0,1,0,0,0,Primary,Rural,Middle
      233 90,90,1096247,3,0,233,2,2,0,1,0,0,0,No_education,Rural,Second
      233102,102,1096247,9,0,233,2,2,0,0,0,0,0,Primary,Rural,Second
      233108,108,1096247,8,0,233,2,2,0,1,0,0,0,Primary,Rural,Middle
      233125,125,1096247,6,2,233,2,2,0,0,0,0,0,Primary,Rural,Middle
      233129,129,1096247,1,0,233,2,2,0,0,0,0,0,No_education,Rural,Second
      233130,130,1096247,1,0,233,2,2,0,0,0,0,0,No_education,Rural,Middle
      233135,135,1096247,7,1,233,2,2,0,0,0,0,0,No_education,Rural,Second
      233141,141,1096247,2,0,233,2,2,0,1,0,0,0,Secondary,Rural,Fourth
      233156,156,1096247,4,0,233,2,2,0,0,0,0,0,Primary,Rural,Second
      233160,160,1096247,2,0,233,2,2,0,1,0,0,0,Primary,Rural,Middle
      233162,162,1096247,2,0,233,2,2,0,1,0,0,0,Primary,Rural,Fourth
      233169,169,1096247,2,0,233,2,2,0,1,0,0,0,No_education,Rural,Middle
      233185,185,1096247,2,0,233,2,2,0,0,0,0,0,Primary,Rural,Middle
      233188,188,1096247,5,1,233,2,2,0,1,0,0,0,Secondary,Rural,Middle
      233189,189,1096247,4,0,233,2,2,0,1,0,0,0,No_education,Rural,Fourth
      233191,191,1096247,9,2,233,2,2,0,1,0,0,0,Primary,Rural,Fourth
      234  7,7,434963,4,1,234,9,5,0,1,0,0,0,Primary,Urban,Fourth
      234 24,24,434963,2,1,234,9,5,0,1,1,1,1,Higher_than,Urban,Highes
      234 38,38,434963,6,1,234,9,5,0,1,0,3,0,Secondary,Urban,Highes
      234 43,43,434963,1,0,234,9,5,1,1,1,6,0,Higher_than,Urban,Highes
      234 50,50,434963,5,1,234,9,5,0,1,0,3,0,Secondary,Urban,Highes
      234 71,71,434963,2,0,234,9,5,0,1,0,2,0,Higher_than,Urban,Fourth
      234 83,83,434963,1,0,234,9,5,1,1,0,1,1,Higher_than,Urban,Highes
      234 85,85,434963,2,0,234,9,5,1,1,1,1,1,Higher_than,Urban,Highes
      234 87,87,434963,5,0,234,9,5,1,1,0,3,0,Higher_than,Urban,Highes
      234 90,90,434963,2,0,234,9,5,1,1,0,3,1,Higher_than,Urban,Highes
      234 95,95,434963,3,2,234,9,5,0,1,0,1,0,Secondary,Urban,Fourth
      234100,100,434963,1,0,234,9,5,1,1,0,1,1,Secondary,Urban,Highes
      234110,110,434963,7,2,234,9,5,1,1,0,3,0,Secondary,Urban,Fourth
      234111,111,434963,2,0,234,9,5,0,1,0,2,0,Primary,Urban,Highes
      234117,117,434963,3,1,234,9,5,0,1,0,1,0,Primary,Urban,Highes
      234120,120,434963,4,1,234,9,5,0,1,0,3,0,Secondary,Urban,Highes
      234121,121,434963,1,0,234,9,5,1,1,1,2,0,Higher_than,Urban,Highes
      234122,122,434963,1,0,234,9,5,1,1,0,3,0,Secondary,Urban,Highes
      234149,149,434963,1,0,234,9,5,0,1,0,1,0,Secondary,Urban,Highes
      234169,169,434963,4,1,234,9,5,0,0,0,2,0,Secondary,Urban,Highes
      234170,170,434963,2,0,234,9,5,1,1,0,2,1,Primary,Urban,Highes
      234176,176,434963,3,1,234,9,5,0,0,0,1,0,Primary,Urban,Highes
      234195,195,434963,2,0,234,9,5,1,0,0,2,1,Primary,Urban,Highes
      235  4,4,533166,4,0,235,6,4,0,0,0,2,0,Primary,Rural,Lowest
      235  9,9,533166,5,1,235,6,4,0,0,0,3,0,Primary,Rural,Fourth
      235 15,15,533166,2,0,235,6,4,0,0,0,0,0,No_education,Rural,Lowest
      235 43,43,533166,3,0,235,6,4,0,0,0,0,0,No_education,Rural,Lowest
      235 59,59,533166,3,0,235,6,4,0,0,0,2,0,Primary,Rural,Fourth
      235 77,77,533166,3,2,235,6,4,0,0,0,1,0,No_education,Rural,Lowest
      235 85,85,533166,2,0,235,6,4,0,0,0,0,0,No_education,Rural,Lowest
      235 88,88,533166,5,0,235,6,4,0,0,0,0,0,No_education,Rural,Lowest
      235 98,98,533166,5,3,235,6,4,0,0,0,1,0,No_education,Rural,Fourth
      235105,105,533166,2,0,235,6,4,0,0,0,0,0,No_education,Rural,Lowest
      235115,115,533166,5,1,235,6,4,0,0,0,0,0,No_education,Rural,Lowest
      235118,118,533166,6,2,235,6,4,0,0,0,2,0,No_education,Rural,Fourth
      235125,125,533166,2,0,235,6,4,0,0,0,0,0,No_education,Rural,Lowest
      235131,131,533166,1,0,235,6,4,0,0,0,1,0,No_education,Rural,Lowest
      235138,138,533166,4,1,235,6,4,1,0,0,0,0,No_education,Rural,Lowest
      235139,139,533166,2,0,235,6,4,0,0,0,1,0,Primary,Rural,Lowest
      235140,140,533166,3,1,235,6,4,0,0,0,2,0,No_education,Rural,Lowest
      235145,145,533166,2,0,235,6,4,0,0,0,1,0,No_education,Rural,Lowest
      235168,168,533166,9,2,235,6,4,0,1,1,3,0,Higher_than,Rural,Fourth
      235170,170,533166,4,0,235,6,4,0,0,0,2,0,Primary,Rural,Second
      235172,172,533166,2,1,235,6,4,0,0,0,0,0,No_education,Rural,Lowest
      235174,174,533166,3,0,235,6,4,0,0,0,0,0,No_education,Rural,Lowest
      235186,186,533166,2,0,235,6,4,0,0,0,0,0,No_education,Rural,Lowest
      235188,188,533166,3,2,235,6,4,0,0,0,0,0,No_education,Rural,Lowest
      236 18,18,1016468,1,0,236,15,1,1,0,0,0,0,Secondary,Urban,Highes
      236 40,40,1016468,5,2,236,15,1,1,0,0,0,0,Primary,Urban,Highes
      236 43,43,1016468,1,0,236,15,1,0,0,0,0,0,Secondary,Urban,Highes
      236 49,49,1016468,2,0,236,15,1,1,1,1,0,0,Secondary,Urban,Highes
      236 69,69,1016468,2,1,236,15,1,1,1,0,0,0,Primary,Urban,Highes
      236 73,73,1016468,3,0,236,15,1,1,0,0,0,0,Higher_than,Urban,Highes
      236 75,75,1016468,4,2,236,15,1,1,1,0,0,0,Primary,Urban,Highes
      236 83,83,1016468,4,0,236,15,1,1,0,0,0,0,Primary,Urban,Highes
      236102,102,1016468,5,1,236,15,1,1,0,0,1,0,Secondary,Urban,Highes
      236116,116,1016468,4,1,236,15,1,1,1,0,1,0,Secondary,Urban,Highes
      236130,130,1016468,3,1,236,15,1,1,0,0,0,0,Secondary,Urban,Highes
      236133,133,1016468,2,0,236,15,1,1,1,0,0,0,Higher_than,Urban,Highes
      236145,145,1016468,3,1,236,15,1,1,0,0,1,0,Secondary,Urban,Highes
      236146,146,1016468,1,0,236,15,1,1,0,0,0,0,Primary,Urban,Highes
      236150,150,1016468,2,0,236,15,1,1,1,0,0,0,Secondary,Urban,Highes
      236152,152,1016468,2,0,236,15,1,1,1,0,1,0,Higher_than,Urban,Highes
      236162,162,1016468,4,2,236,15,1,1,1,0,1,0,Secondary,Urban,Highes
      236172,172,1016468,1,0,236,15,1,1,0,0,0,0,Secondary,Urban,Highes
      236174,174,1016468,3,1,236,15,1,1,0,0,0,0,Primary,Urban,Highes
      236192,192,1016468,5,2,236,15,1,1,0,0,0,0,Secondary,Urban,Highes
      236194,194,1016468,2,0,236,15,1,1,1,0,1,0,Secondary,Urban,Highes
      236195,195,1016468,2,0,236,15,1,1,1,1,1,0,Secondary,Urban,Highes
      236196,196,1016468,1,0,236,15,1,1,0,0,0,0,Secondary,Urban,Highes
      236198,198,1016468,4,0,236,15,1,1,0,0,0,0,Secondary,Urban,Highes
      237  2,2,515918,2,0,237,6,4,0,0,0,1,0,Secondary,Rural,Fourth
      237 13,13,515918,2,0,237,6,4,0,0,0,0,0,No_education,Rural,Fourth
      237 25,25,515918,5,0,237,6,4,0,1,0,2,0,Primary,Rural,Fourth
      237 31,31,515918,4,0,237,6,4,0,0,0,0,0,Primary,Rural,Middle
      237 40,40,515918,3,0,237,6,4,0,0,0,0,0,Primary,Rural,Second
      237 47,47,515918,1,0,237,6,4,0,0,0,0,0,Primary,Rural,Fourth
      237 55,55,515918,5,0,237,6,4,0,1,1,2,0,Primary,Rural,Fourth
      237 56,56,515918,5,1,237,6,4,0,1,0,2,0,Secondary,Rural,Fourth
      237 65,65,515918,6,0,237,6,4,0,0,0,1,0,Primary,Rural,Fourth
      237 68,68,515918,6,0,237,6,4,0,1,0,1,0,No_education,Rural,Middle
      237 70,70,515918,1,0,237,6,4,0,0,0,0,0,Secondary,Rural,Middle
      237 94,94,515918,5,2,237,6,4,0,0,0,0,0,Primary,Rural,Fourth
      237101,101,515918,2,0,237,6,4,0,0,0,1,0,Primary,Rural,Fourth
      237105,105,515918,5,0,237,6,4,1,1,0,2,0,Primary,Rural,Fourth
      237107,107,515918,1,0,237,6,4,0,0,0,0,0,Primary,Rural,Fourth
      237129,129,515918,2,0,237,6,4,0,1,0,0,0,Secondary,Rural,Fourth
      237148,148,515918,4,1,237,6,4,0,0,0,0,0,Primary,Rural,Fourth
      237150,150,515918,9,2,237,6,4,0,1,0,2,0,Primary,Rural,Fourth
      237151,151,515918,7,1,237,6,4,0,1,0,2,0,No_education,Rural,Fourth
      237157,157,515918,1,0,237,6,4,0,0,0,1,0,No_education,Rural,Middle
